Title,Author,Discount,Price before,Price now,Editorial,Year
 CUENTOS COMPLETOS [1894 ,Anton Pavlovich Chejov,10,266000,239400,PÁGINAS DE ESPUMA SL,2016
 DIARIOS DEL SÁHARA  ,Sanmao,10,124000,111600,RATA,2016
 LA ANALFABETA QUE ERA UN GENIO DE LOS NÚMEROS  ,Jonas Jonasson,20,76000,60800,SALAMANDRA,2016
 ALERGIA E INTOLERANCIA A LOS ALIMENTOS  ,M. H. Lessof,10,50000,45000,ACRIBIA,1996
 TODO SOBRE RUEDAS ,Richard Scarry,30,79000,55300,DUOMO EDITORIAL,2019
 DICCIONARIO OCEANO PRACTICO DE LA LENGUA ESPAÑOLA ,Oceano Grupo Editorial,30,43000,30100,GRUPO OCEANO,2020
 ASÍ COMENZÓ NUESTRO OLVIDO ,Trudy Jordan,30,56000,39200,CALIXTA EDITORES SAS,2022
 MICROFISICA DEL PODER ,Michel Foucault,10,75000,67500,SIGLO XXI,0
" ANTROPOLOGÍAS EN AMÉRICA LATINA. PRÁCTICAS, ALCANCES Y RETOS  ",Varios Autores,10,60000,54000,UNIVERSIDAD DEL CAUCA,2014
 GUIA PRACTICA DE LAS RUNAS  ,Lisa Peschel,25,62600,46950,EDICIONES OBELISCO S.L.,2016
 NADA SUCIO: EL PRIMER CASO DE LA DETECTIVE SONIA RUIZ (SEISDOBLE)  ,"Lorenzo Silva,Noemi Trujillo",10,52000,46800,MENOSCUARTO EDICIONES,2016
 EN LLAMAS  ,Suzanne Collins,30,40000,28000,RBA,2016
 LA NAVIDAD DE JOHANNA  ,Johanna Basford,10,53000,47700,TERAPIAS VERDES,2016
 MANDALAS PARA ESTAR ALEGRE  ,Roger Hebrard Isuar,10,24000,21600,TERAPIAS VERDES,2016
 SILVER SURFERS (ACCIÓN EMPRESARIAL)  ,Raquel Roca,10,54000,48600,LID EDITORIAL EMPRESARIAL,2019
 ARIADNA ,Jennifer Saint,20,59000,47200,UMBRIEL,2021
 INTERCONECTADOS: ABRIRNOS A LA VIDA EN LA SOCIEDAD GLOBAL  ,Ogyen Trinley Dorje Xvii Karmapa,30,99000,69300,KAIROS,2017
 FAIRY TAIL 58 (LIBRO EN INGLÉS)  ,Hiro Mashima,20,39900,31920,KODANSHA COMICS,2017
 VINLAND SAGA 15  ,Makoto Yukimura,20,39000,31200,PLANETA,2017
 ALREDEDORES DEL SER ,Gianni Vattimo,20,139900,111920,GALAXIA GUTENBERG,2020
 CUENTOS COMPLETOS  ,Gustave Flaubert,10,262000,235800,PAGINAS DE ESPUMA,2021
 LA VENGANZA DE DAVID  ,Hans Werner Kettenbach,20,64900,51920,ACANTILADO,2006
 LA MEDICINA INDIA: SEGÚN LAS FUENTES DEL AYURVEDA  ,Juan Arnau Navarro,30,93000,65100,KAIROS,2013
 LA GUERRA HUMANITARIA: PASADO Y PRESENTE DE UNA CONTROVERSIA FILOSÓFICA  ,Teresa Santiago,30,61000,42700,GEDISA,2014
 NO TODO ESTA OLVIDADO  ,Wendy Walker,30,64000,44800,UMBRIEL,2017
 EL ESPEJO DEL YOGA ,Richard Freeman,30,119000,83300,KAIRÓS,2018
 CONSTRUYE UN COCHE 3D  ,Varios Autores,20,69000,55200,LANTAARN,2010
 DE LA DICTADURA A LA DEMOCRACIA LIMITADA DEL FRENTE NACIONAL (1956 ,"Edna Carolina Sastoque Ramírez,Mauricio Pérez Salazar",10,30000,27000,U. EXTERNADO DE COLOMBIA,0
 HELMUT NEWTON: AUTOBIOGRAFIA  ,Helmut Newton,20,136000,108800,EDITORIAL RM RIO PANUKO,2004
 LAS RELIGIONES ASESINAS  ,Élie Barnavi,30,55000,38500,TURNER PUBLICACIONES S.L.,2007
 LOS BEATLES MADE IN SPAIN; SOCIEDAD Y RECUERDOS EN LA ESPAÑA DE LOS SESENTA  ,Javier Tarazona,25,390900,293175,MILENIO PUBLICACIONES S.L.,2011
 TODO SOBRE LAS TECNICAS SECAS  ,Equipo Parramon,10,79000,71100,PARRAMON,2014
 FANTASÍAS ANIMADAS  ,Berta Marsé,20,64900,51920,ANAGRAMA,2018
 KAÓPOLIS  ,"Keco Olano, Mario Mendoza",22,69000,53517,PLANETA,2021
 VIAJES DE GULLIVER  ,Jonathan Swift,20,29900,23920,AUSTRAL,2020
 LA TRAMPA DE LAS REDES SOCIALES  ,B. J. Mendelson,40,62000,37200,EMPRESA ACTIVA,2013
 HISTORIA DEL FUTURO SEGUN GLORY O BRIEN  ,A. S. King,10,59000,53100,PUCK,2016
 LA MALDICION DE LOS LUJAN  ,Ditar De Luna,10,64000,57600,TITANIA,2016
 EL CARTERO DE LOS HAIKUS  ,Denis Th&Eacute;Riault,10,52000,46800,UMBRIEL,2016
 LA CELESTINA  ,Fernando De Rojas,20,49900,39920,CASTALIA EDICIONES,2012
 LA CONJURA DE LOS NECIOS  ,John Kennedy Toole,20,74900,59920,ANAGRAMA,2018
 FABLE (#FANTASY)  ,Adrienne Young,20,58000,46400,PUCK,2022
 TU HOROSCOPO PERSONAL 2023  ,Joseph Polansky,20,64000,51200,KEPLER,2023
 BEETHOVEN ,Donald Francis Tovey,20,109900,87920,EL ACANTILADO,2022
" HOGAR DE NIÑAS INDESEADAS, EL  ","Goodman, Joanna",20,40000,32000,BOOKS4POCKET EDITORIAL,2022
 LA HUIDA  ,Mary Balogh,20,79000,63200,TITANIA,2023
 FRANK [PRÓXIMA APARICIÓN]  ,Ximo Abadia,30,79000,55300,DIB BUKS,0
 LA GUERRA DE LAS GALIAS  ,Julio Cesar,10,54000,48600,GREDOS,2020
 50 CLASICOS DE LA PSICOLOGIA  ,Tom Butler Bowdon,25,123700,92775,SIRIO,2021
" MENTALIDADES MATEMÁTICAS: CÓMO LIBERAR EL POTENCIAL DE LOS ESTUDIANTES MEDIANTE LAS MATEMÁTICAS CREATIVAS, MENSAJES INSPIRADORES Y UNA ENSEÑANZA INNOVADORA ",Jo Boaler,25,123700,92775,SIRIO,0
 BRUJERIA VERDE  ,Paige Vanderbeck,25,86700,65025,SIRIO,2021
 CÁNTAME AL OÍDO  ,"Rubiales, Inma",20,98000,78400,GRUPO ÁTICO,2021
 FILOSOFÍA FELINA: LOS GATOS Y EL SENTIDO DE LA VIDA (ENSAYO) ,John Gray,10,72000,64800,EDITORIAL SEXTO PISO,2021
 GREGOR 3: LA GRAN PLAGA  ,Susanne Collins,30,59000,41300,MOLINO,2012
 JUEGA CON ANIMALES DEL BOSQUE ,Equipo Gsf,30,28900,20230,GSF KIDS,0
 EUREKA I UN VERANO PARA ENCONTRARTE  ,Pao Molina,30,89900,62930,GRUPO SIN FRONTERAS SAS,2022
 MI LUCHA  ,Adolf Hitler,40,139000,83400,SIN FRONTERAS GRUPO EDITORIAL,2022
 DE UNA FUGA Y OTROS DESASTRES  ,Thyfhanhy Jhullyhanha,30,84900,59430,SIN FRONTERAS,0
 EL ZOHAR: EL LIBRO DEL ESPLENDOR (CÁBALA Y JUDAISMO)  ,Desconocido,25,83800,62850,OBELISCO,2012
 LA HERENCIA DE ESZTER  ,Sándor Márai,20,62000,49600,SALAMANDRA,2019
 EL INVIERNO DEL MUNDO  ,Ken Follett,20,67000,53600,DEBOLSILLO,2019
 EL PEQUEÑO LIBRO ROJO DEL ACTIVISTA EN LA RED  ,Marta Peirano,20,52000,41600,ROCA EDITORIAL,2020
 1913. UN AÑO HACE CIEN AÑOS  ,Florian Illies,10,63000,56700,SALAMANDRA,2017
 SOLO  ,William Boyd,20,67000,53600,ALFAGUARA,2014
 JUEGO Y DISTRACCIÓN  ,James Salter,20,69000,55200,SALAMANDRA,2016
 HOW TO GET FILTHY RICH IN RISING ASIA: A NOVEL (LIBRO EN INGLÉS)  ,Mohsin Hamid,20,39900,31920,RIVERHEAD BOOKS,2014
 EL POZO DE LA ASCENSIÓN (NACIDOS DE LA BRUMA 2)  ,Brandon Sanderson,20,89000,71200,NOVA,2019
 LAS DELICIAS DE ELLA  ,Ella Mills,20,76000,60800,SALAMANDRA,2019
 LA MUJER DE UN SOLO HOMBRE  ,A.S.A. Harrison,20,47000,37600,SALAMANDRA BOLSILLO,2016
 UN DESASTRE DE CUMPLEAÑOS (LA DIVERSIÓN DE MARTINA 1)  ,Martina D' Antiochia,20,41000,32800,MONTENA,2020
 EN LOS ZAPATOS DE VALERIA (VALERIA 1)  ,Elísabet Benavent,20,54000,43200,DEBOLSILLO,2022
 NOCHE  ,Bernard Minier,20,74000,59200,SALAMANDRA,2018
 LA CAZA  ,M. A. Bennett,30,65000,45500,RBA,2018
 DE HOMBRES A MONSTRUOS  ,Patrick Ness,20,74000,59200,NUBE DE TINTA,2019
 EL PODER PSICOTERAPÉUTICO DE LA ACTIVIDAD IMAGINARIA Y SU FUNDAMENTACIÓN CIENTÍFICA (PSIQUE Y ETHOS)  ,Ramon Rosal Cortés,25,189100,141825,MILENIO PUBLICACIONES S.L.,2013
 DESCUBRE TU PERSONALIDAD Y DESTINO  ,"Theresa Cheung,",20,59900,47920,EDICIONES ROBINBOOK,2013
" FUNDAMENTOS, PRINCIPIOS Y NORMAS PARTICULARES DEL DERECHO NATURAL  ",Hans Reiner,10,47153,42437,ENCUENTRO,2015
 M1LF. DISNEY PRINCESA (MI PRIMER BUSCA Y ENCUENTRA)  ,Princesas,30,50900,35630,PI KIDS,2017
 ENVIADA ESPECIAL  ,Jean Echenoz,20,59900,47920,ANAGRAMA,2018
 BABILONIA  ,Yasmina Reza,20,54900,43920,ANAGRAMA,2018
 HISTORIAS NEGRAS  ,Alfonso Font,20,79000,63200,PLANETA DEAGOSTINI CÓMICS,2017
 EDICION BANDERA CONMEMORATIVA DEL CENTENARIO DE JUAN RULFO  ,Juan Rulfo,20,140000,112000,RM EDITORIAL,2017
 COMUNÍCATE COMO UN BUDISTA: LOS CUATRO ELEMENTOS DE LA COMUNICACIÓN POSITIVA (BOOKS4POCKET CREC. Y SALUD) ,Cynthia Kane,20,36000,28800,BOOKS4POCKET,2022
 APRENDER A PENSAR COMO UN GURÚ: LAS 10 FUERZAS DEL PENSAMIENTO CRÍTICO (ACCIÓN EMPRESARIAL)  ,Rais Busom,10,59000,53100,LID EDITORIAL,2022
 FLUX: 8 SUPERPODERES PARA FLUIR Y TRIUNFAR ANTE EL CAMBIO CONSTANTE (GESTIÓN DEL CONOCIMIENTO) ,April Rinne,20,56000,44800,EMPRESA ACTIVA,2022
 PRETTY LITTLE LIARS #13: CRUSHED (LIBRO EN INGLÉS)  ,Sara Shepard,20,40000,32000,HARPERTEEN,2014
 DIARY OF A WIMPY KID  ,Jeff Kinney,20,59900,47920,HACHETTE BOOK GROUP USA,2015
 THE DUKE AND I (BRIDGERTONS)  ,Julia Quinn,20,64900,51920,BRIDGERTONS,0
" A FEAST FOR CROWS (A SONG OF ICE AND FIRE, BOOK 4): BOOK FOUR OF A SONG OF ICE AND FIRE (LIBRO EN INGLÉS)  ",George R.R. Martin,20,36900,29520,HARPER VOYAGER,2006
 DESDE QUE ME QUEDE SIN DIOSES ,David De Juan Marcos,30,131000,91700,MALPASO EDICIONES,0
" LA GEOMETRÍA Y EL MITO. UN ENSAYO SOBRE LA LIBERTAD Y EL LIBERALISMO EN MÉXICO, 1821 ",Jose Antonio Aguilar Rivera,30,26000,18200,FONDO DE CULTURA ECONÓMICA,2010
 ANTIMEMORIAS (EL ESPEJO DEL LIMBO I)  ,Andre Malraux,20,60000,48000,DEBOLSILLO,2022
 UNA LUZ INESPERADA  ,"Saramago, José / Fonseca, Armando",20,45000,36000,BEASCOA,2022
 OTTOLINE VA AL COLEGIO  ,Chris Riddell,20,54900,43920,EDELVIVES,2008
 EL NUEVO PENSAMIENTO  ,Conny Mendez,25,93900,70425,GILUZ,2013
 EL ARTE DE DOMAR EL TIGRE  ,Dharma Arya Akong Rimpoch&Eacute;,25,100300,75225,DHARMA,1993
 DESAFIANDO LA TIERRA SALVAJE  ,Brene Brown,20,52000,41600,VERGARA,2020
 EL ARTE DE LA VIDA EN JAP#N  ,Hiromi Sato,20,72000,57600,GRIJALBO,2022
 POEMA A LA DURACIÓN (2019)  ,Peter Handke,20,49000,39200,LUMEN,2020
 ENOLA HOLMES 4. EL CASO DEL ABANICO ROSA  ,Nancy Springer,30,69000,48300,RBA,2020
 HARRY POTTER Y EL CÁLIZ DE FUEGO (EDICIÓN GRYFFINDOR DEL 20° ANIVERSARIO) (HARRY POTTER 4)  ,J. K. Rowling,20,119000,95200,SALAMANDRA INFANTIL Y JUVENIL,2021
 DIARIO 1887 ,Andre Gide,20,79000,63200,DEBOLSILLO,2022
 SEXO PARA MUJERES ATREVIDAS (ESTILOS DE VIDA)  ,Tina Robins,10,49000,44100,OCÉANO AMBAR,2013
 JOSEPHINE BAKER  ,Catel Catel ; Jose-Luis Bocquet,20,119000,95200,SALAMANDRA GRAPHIC,2023
 EL GRAN LIBRO DE LOS ANIMALES DE LAURA  ,Liesbet Slegers,20,54900,43920,EDELVIVES,2014
 TOM AND KAREN  ,Liesbet Slegers,20,29900,23920,EDELVIVES,2014
 RUISEÑOR  ,Sebastian Perez,20,74900,59920,LUIS VIVES EDITORIAL,2012
 LA SOMBRA DEL GOLEM  ,Eliette Ab&Eacute;Cassis,20,119900,95920,EDELVIVES,2017
 FLOW. LIBRO II  ,Mikaël Thévenot,20,45000,36000,EDITORIAL LUIS VIVES (EDELVIVES),2018
 BLANCANIEVES  ,Jacob Grimm; Wilhelm Grimm,20,80000,64000,EDITORIAL LUIS VIVES,2019
 TOM DOESN'T NEED A POTTY ANYMORE  ,Liesbet Slegers,20,32900,26320,EDELVIVES,2013
 KAREN STAYS WITH SOPHIE  ,Liesbet Slegers,20,29900,23920,EDELVIVES,2014
 KAREN HELPS MUMMY  ,Liesbet Slegers,20,29900,23920,EDITORIAL LUIS VIVES,2014
 FANTÁSTICOS AMIGOS  ,Anna Wilson,20,35000,28000,ANAYA PUBLISHING,2018
 MOWGLI DE LA SELVA  ,Rudyard Kipling,20,85000,68000,EDELVIVES,2018
 LA VERDAD Y LAS MENTIRAS DE ELLA BLACK  ,Emily Barr,20,57000,45600,SALAMANDRA INFANTIL Y JUVENIL,2019
 EL RITMO DE LA GUERRA (EL ARCHIVO DE LAS TORMENTAS 4)  ,Brandon Sanderson,20,139000,111200,NOVA,2021
 ETTY EN LOS BARRACONES (BAMBÚ VIVENCIAS)  ,Jose Ramon Ayllon,10,47000,42300,BAMBÚ,2018
 RELACIONES DE PODER EN LA OFICINA  ,Harvard Business Review,30,95000,66500,EDITORIAL REVERTE,2018
 HIJOS DEL MONZÓN  ,David Jiménez García,20,75000,60000,KAILAS,2018
 TENGO TANTO QUE CONTARTE!  APRENDE A CONVERSAR CON TU BEBÉ GRACIAS A LA COMUNICACIÓN CONECTADA ,"Frédéric Laloux,Hélène Gérin",20,90000,72000,ARPA EDITORES,2019
 VISIONARIAS. INVENTORAS DESCONOCIDAS ,Mercedes Palacios,10,128000,115200,BRIDGE,2020
 MASCULINIDAD Y OTREDAD EN CRISIS EN LAS EPISTOLAS PASTORALES ,Manuel Villalobos Mendoza,10,187000,168300,HERDER,2020
 EL SECRETO DE LA SOPA DE FIDEOS ,Pedro Palao Pons,20,79900,63920,REDBOOK,2021
 VÍNCULOS  ,Miriam Tirado,20,65000,52000,URANO,2021
 UN TORSO PERFECTO EN 5 MINUTOS  ,Mariko; Tomoya,20,57000,45600,KITSUNE BOOKS,2021
 LA CANCIÓN DE LAS HERMANAS ,Rebecca Ross,20,73000,58400,PUCK,2021
 PAPEL: PÁGINAS A TRAVÉS DE LA HISTORIA  ,"Kurlansky, Mark",20,132000,105600,ÁTICO DE LOS LIBROS,2022
 LOS TRES PEQUES  ,Christian Inaraja,10,104000,93600,COMBEL EDITORIAL,2017
" BUENOS HABITOS, MALOS HABITOS  ",Wendy Wood,20,82000,65600,URANO,2020
 PROSPERIDAD: 7 CLAVES PARA MANIFESTARLA (KEPLER)  ,Lola Sorribes,20,48000,38400,KEPLER,2022
" PALABRAS DEL EGEO: EL MAR, LA LENGUA GRIEGA Y LOS ALBORES DE LA CIVILIZACIÓN: 436 (EL ACANTILADO) ",Pedro Olalla González,20,149900,119920,ACANTILADO,2022
 HERBARIUM. LAS FLORES DE GIDEON  ,Anna Casanovas,20,44000,35200,EDICIONES URANO,2022
 ESPIRITUAL CHEF  ,Javier Medvedovsky,10,93000,83700,URANO,2015
 DISPARATES Y OTROS CAPRICHOS  ,Ramón Gómez De La Serna,10,68000,61200,MENOSCUARTO EDICIONES,2005
 ATENAS  ,National Geographic,10,62000,55800,NATIONAL GEOGRAPHIC,2022
 UN MUNDO LLENO DE PALABRAS  ,Equipo Editorial,20,39900,31920,LIBSA,2018
 LAS MEJORES PALABRAS: DE LA LIBRE EXPRESIÓN: 531 (ARGUMENTOS) ,Daniel Gamper,20,76000,60800,EDITORIAL ANAGRAMA,2019
 ASESINO DE BRUJAS  ,Shelby Mahurin,20,80000,64000,PUCK,2021
 LA LUNA IMPLACABLE (OZ NÉBULA) ,Mary Robinette Kowal,20,103000,82400,OZ,2021
 LA PLENITUD DEL VACIO  ,Trinh Xuan Thuan,30,112000,78400,KAIROS,2018
 APPS PARA MÚSICOS: EL APRENDIZAJE MUSICAL A TRAVÉS DE SUS PRINCIPALES APLICACIONES  ,Jame Day,20,49900,39920,MA NON TROPPO,2018
 EL DISCURSO PSICOPATOLOGICO DE LA MODERNIDAD  ,Enric Novella,10,82000,73800,LOS LIBROS DE LA CATARATA,2018
 QUÉ IDEA! LAS INVENCIONES QUE HAN CAMBIADO EL MUNDO ,Christian Hill,30,84000,58800,DUOMO EDICIONES,2019
" SERIE INTELIGENCIA EMOCIONAL HARVARD BUSINESS REVIEW. ESTUCHE (MINDFULNESS, RESILIENCIA Y FELICIDAD)  ",Harvard Business Review,10,150000,135000,REVERTE MANAGEMENT,2019
 TIEMPO DE SECRETOS EN DEVERILL  ,Santa Montefiore,20,74000,59200,TITANIA,2021
 LA IRA DE LAS FURIAS: UNA NOVELA DEL MUNDO ANTIGUO  ,Steven Saylor,20,99000,79200,LA ESFERA DE LOS LIBROS,0
 AMOR PERDURABLE  ,Ian Mcewan,20,89900,71920,ANAGRAMA,2018
 BAJO AGUAS OSCURAS (SERIE KATE MARSHALL 2)  ,Robert Bryndza,20,98000,78400,PRINCIPAL DE LOS LIBROS,2022
 LA MAGIA DE LAS BRUJAS WU  ,Wendy Xu,20,82000,65600,EDICIONES URANO,2022
 LA AURORA CUANDO SURGE ,Manuel Astur González,20,89900,71920,ACANTILADO,2022
 CURSO DE ASTROLOGIA TOMO III  ,Rios Ana Lia,25,118000,88500,KIER,2014
 RANMA KANZENBAN Nº 12/19  ,Rumiko Takahashi,20,99000,79200,PLANETA CÓMIC,2015
 FENIX Nº 08  ,Osamu Tezuka,20,76900,61520,PLANETA DEAGOSTINI CÓMICS,2014
 NARRACIONES EXTRAORDINARIAS  ,Edgar Allan Poe,30,30000,21000,EDITORIAL BLANCO Y NEGRO SAS,0
 LOS MUCHACHOS NO ESCRIBEN HISTORIAS DE AMOR  ,Brian Keaney,30,19500,13650,FONDO DE CULTURA ECONÓMICA,1997
 PATO ESTA SUCIO  ,Satoshi Kitamura,30,29000,20300,FONDO DE CULTURA ECONÓMICA,1998
" QUIÉN MORDIÓ LA MANZANA?  SEXO, ORIGEN SOCIAL Y DESEMPEÑO EN LA UNIVERSIDAD  ",Araceli Mingo,30,34667,24267,FONDO DE CULTURA ECONÓMICA,0
 MACROECONOMIA BASICA CON INDICADORES ECONOMICOS  ,"Vargas Valbuena, Martha Alicia",10,41000,36900,EDICIONES DE LA U,0
 INCHI FAROFE ,Francisco Hinojosa,30,15000,10500,FONDO DE CULTURA ECONÓMICA,2014
 LOS GRUNDRISSE DE KARL MARX  ,Marcelo Musto,30,80000,56000,FONDO DE CULTURA ECONÓMICA,2011
 LOS SALVAJES EN EL CINE (TEZONTLE)  ,Roger Bartra,20,57000,45600,FONDO DE CULTURA ECONOMICA,2018
 GENOMICA MESTIZA. RAZA NACION Y CIENCIA EN LATINOAMERICA  ,"Peter Wade, Eduardo Restrepo, Ricardo Ventura Santos Carlos L&Oacute;Pez Beltr&Aacute;N",30,80000,56000,FONDO DE CULTURA ECONOMICA,2017
 EL ANILLO DE POLIDORO  ,Andrea Maggi,30,82000,57400,DUOMO EDICIONES,2016
 HISTORIA MINIMA DE GALICIA  ,Justo Beramendi,30,72000,50400,TURNER,2016
 CONSIGUE TU IMPOSIBLE: LOS 6 PILARES DEL ALTO RENDIMIENTO  ,"Diego Gutiérrez Del Pozo,Santiago Scheele Izquierdo",30,96000,67200,FUTBOL DE LIBRO,2016
 EL FUTBOL ES VEGETAL  ,Stefano Mancuso,20,94900,75920,GALAXIA GUTENBERG,2017
 LA TEMPESTAD DEL SEGADOR  ,Steven Erikson,30,103000,72100,LA FACTORIA DE IDEAS,2014
 DIVAGACIONES ROSSINIANAS  ,Alberto Zedda,30,90000,63000,TURNER,2014
 TENTADA  ,P. C. Cast,30,37000,25900,FACTORIA DE IDEAS,2013
 EL ALZAMIENTO  ,Brian Keene,30,43000,30100,PLAN B,2015
 EL LIBRO DE LA BELLEZA  ,María Elena Ramos,30,118000,82600,TURNER,2015
 INVIERNO ASESINO  ,Kate A. Boorman,30,62000,43400,EDIT OCEANO DE MEXICO,2016
 YO SOY TU  ,Enric Corbera,30,79000,55300,EL GRANO DE MOSTAZA,2016
 EL NACIMIENTO DE JESÚS  ,Cristina Sans I Mestre,10,31000,27900,LA GALERA,2014
 EL CUARTO DE LAS MARAVILLAS. EL DRAGÓN DE PAPÁ  ,Ruth Stiles Gannett,30,63000,44100,TURNER,2014
 LA REINA ROJA  ,Victoria Aveyard,30,78000,54600,GRAN TRAVESÍA,2015
 USO Y CONSERVACION DE LA VIDA S  ,Comp. Rabinovich Jorge,30,64000,44800,FCE (MEXICO),0
 CONCEPTOS BÁSICOS DEL DERECHO DEL TRABAJO  ,Barajas Montes De Oca Santiago,30,14000,9800,FONDO DE CULTURA ECONOMICA,1995
 ANNE SIN FILTROS ,"G. Parente, Iria",20,55000,44000,MOLINO,2022
 ACABA CON LAS DIETAS FACILMENTE  ,Celine Touati,30,38000,26600,TERAPIAS VERDES,2018
 SE PUEDE MORIR POR UN CORAZON ROTO  ,Nikki Stamp,25,84800,63600,SIRIO,2019
 LOS SIETE SECRETOS DE LAS RELACIONES SANAS Y FELICES  ,"Ruiz, Don Miguel, Jr.; Heather Ash Amara",30,62000,43400,URANO,2019
 TODOS ESTAMOS HECHOS DE ESTRELLAS  ,Rowan Coleman,10,60000,54000,UMBRIEL,2018
 ACERO BAJO LA PIEL  ,Maria Jose Tirado,30,63000,44100,TITANIA,2017
 50 ADIVINANZAS PARA RAZONAR BIEN  ,Roger Rougier,30,30000,21000,TERAPIAS VERDES,2017
 EL SECRETO PARA UNA VIDA EXTRAORDINARIA  ,Inna Segal,40,62000,37200,URANO,2014
 ALAS PARA UNA VIDA  ,Antonia Valverde Jiménez,25,77900,58425,SIRIO,2016
 CUADERNO DE EJERCICIOS DE COMUNICACION NO VERBAL  ,"Patrice Ras,Jean Augagneur",10,30000,27000,TERAPIAS VERDES,2017
" DRAGONILOS. LOS AZULES DE MONTREAL, LOS (URANITO)  ",Karine Gottot,30,44000,30800,URANITO EDITORES,2017
" DETOX SEN PARA ESTAR SANOS POR DENTRO Y BELLOS POR FUERA: CLAVES NUTRICIONALES Y RUTINAS DIARIAS PARA ELIMINAR TOXINAS DE FORMA SALUDABLE, ENERGÉTICA Y NUTRITIVA (SEN) (MEDICINAS COMPLEMENTARIAS)  ",Nuria Roura,10,86000,77400,URANO,2016
 EN LA RED  ,Meredith Wild,10,60000,54000,TITANIA,2015
 TAMBAKUNDA  ,Mariona Masferrer Ordis,40,63000,37800,INDICIOS,2015
 LUJO Y PODER  ,Jackie Collins,40,68000,40800,UMBRIEL,2013
 DUOTTO. CANTO A DOS VOCES  ,Rojas Gonzalo - Matta,30,55250,38675,FONDO DE CULTURA ECONÓMICA,2006
 POPOL VUH ANTIGUAS LEYENDAS DEL QUICHE  ,Ermilo Abreu Gomez,30,20583,14408,FONDO DE CULTURA ECONOMICA,2014
" BISA BEA, BISA BEL  ","Vicente Marco Puig, Ignasi Blanch Ana Maria Machado",30,18417,12892,FONDO DE CULTURA ECONÓMICA,2013
 EL ASCENSO DEL PRÍNCIPE DEMOCRÁTICO. QUIÉN GOBIERNA Y CÓMO SE GOBIERNAN LAS DEMOCRACIAS  ,Sergio Fabbrini,30,55250,38675,FONDO DE CULTURA ECONÓMICA,2009
 DE QUIEN ES ESTA MIERDA?  GUIA DE BOLSILLO PARA IDENTIFICAR LAS HECES  ,Matt Pagett,30,45000,31500,OCEANO AMBAR,2009
 LA AVENTURA ESTETICA  ,William Gaunt,30,100000,70000,TURNER,2002
 JARDINES DE ENSUEÑO (TELA)  ,Tania Compton & Andrew Lawson,30,114000,79800,OCEANO EDITORIAL,0
 SIN RED  ,Meredith Wild,10,60000,54000,TITANIA,2016
 DISFRUTA COLOREANDO  ,Varios Autores,25,58400,43800,SIRIO,2016
 EL JARDÍN DE LOS NUEVOS COMIENZOS  ,Abbi Waxman,30,60000,42000,UMBRIEL,2018
 EL OMBLIGO DE HERBERT  ,Valerie D'Heur,10,44000,39600,URANITO,2017
 EL PROPOSITO DEL YOGUI  ,"Macgregor, Kino",25,110600,82950,SIRIO,2018
 SER UN BUEN PADRE FACILMENTE ,Carl Miranda,30,38000,26600,TERAPIAS VERDES,2018
 LA NECESIDAD DE COMPLACER  ,Micki Fine,30,34000,23800,BOOKS4POCKET,2018
 ENTRE ESTAS PAREDES  ,J.L. Berg,30,54000,37800,TITANIA,2018
 EL CUERPO ES SABIO  ,Rachel Carlton Abrams,30,70000,49000,URANO,2017
 PILATES: DEFINE Y FORTALECE TU CUERPO  ,Soasick Delanoe,30,39000,27300,TERAPIAS VERDES,2017
 QUEMA GRASAS!  ,Marie-Laure Andre,30,39000,27300,TERAPIAS VERDES,2017
 GESTIÓN DEL SERVICIO HUMANIZADO EN SALUD. CON VISIÓN MULTIVARIABLE Y GUÍAS DE MEJORAMIENTO. 2DA EDICIÓN. ,Rigoberto Martínez Bermúdez,10,52000,46800,EDICIONES DE LA U,0
" METODOLOGÍA DE LA INVESTIGACIÓN. DISEÑO, EJECUCIÓN E INFORME. 2ª EDICIÓN ",Víctor Miguel Niño Rojas,10,38000,34200,EDICIONES DE LA U,0
 ECONOMÍA. PRINCIPIOS GENERALES  ,Jorge H. Ramírez- Edwin I. Tarapuez- Marlen I. Redondo,10,40000,36000,DE LA U,2018
 CONTABILIDAD PARA LA TOMA DE DECISIONES. CORRELACIONADO CON NIIF  ,Uriel Angulo Guiza,10,52000,46800,EDICIONES DE LA U,2018
 CONTRATACIÓN ESTATAL INTERVENTORÍA Y SUPERVISIÓN  ,"Bertha Cecilia Rosero Melo,  Miguel David Rojas López",10,38000,34200,EDICIONES DE LA U,2017
 ACEITE DE PERRO Y OTROS CUENTOS ,Ambrose Bierce,30,30000,21000,MORGANA,2005
 CALLES OSCURAS ,Daniel Alejandro Paez,30,19900,13930,MELQUÍADES,2005
 UN SUEÑO IM ,Jos� Ismael Ospina,30,12900,9030,MELQUÍADES,2005
 LUZ PONIENTE ,Juan Ramon Biedma,30,25000,17500,FCE (FONDO DE CULTURA ECONOMICA),0
 COSITA LINDA  ,Anthony Browne,30,52000,36400,FONDO DE CULTURA ECONÓMICA,2008
 SOY EL OSO ALE ,Ilaria Bresciani,30,47000,32900,GRIBAUDO,2020
 ME SIENTO BIEN MI PRIMER LIBRITO DE YOGA ,Elisabeth Jouanne,30,56000,39200,OCEANO,0
 ZOMBICIENTA  ,Joseph Coelho; Freya Hartas,30,53000,37100,GRAN TRAVESÍA,2021
